,fee,amount_sc,3D_secured,card_Diners,card_Master,card_Visa,country_Austria,country_Germany,country_Switzerland,PSP_Goldcard,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,success_max
28132,2.0,0.5208333333333334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28133,5.0,0.5208333333333334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28134,3.0,0.5208333333333334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28135,4.0,0.5208333333333334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28136,0.5,0.5208333333333334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28137,5.0,0.5208333333333334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28138,2.0,0.5208333333333334,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28139,0.5,0.5208333333333334,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28140,2.0,0.5208333333333334,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28141,3.0,0.5208333333333334,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28142,2.0,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28143,4.0,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28144,5.0,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28145,0.5,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28146,3.0,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28147,2.0,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28148,0.5,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28149,0.5,0.5224358974358975,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28150,0.5,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28151,10.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28152,2.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28153,5.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28154,1.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28155,15.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28156,1.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28157,0.5,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28158,1.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28159,5.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28160,2.0,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28161,0.5,0.5224358974358975,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28162,2.0,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28163,0.5,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28164,4.0,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28165,1.0,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28166,2.0,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28167,0.5,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28168,1.0,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28169,7.0,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28170,0.5,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28171,1.0,0.5224358974358975,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28172,2.0,0.5224358974358975,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28173,1.0,0.5224358974358975,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28174,3.0,0.5224358974358975,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28175,5.0,0.5224358974358975,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28176,3.0,0.5224358974358975,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28177,2.0,0.5224358974358975,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28178,3.0,0.5224358974358975,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28179,1.0,0.5224358974358975,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28180,10.0,0.5224358974358975,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28181,0.5,0.5224358974358975,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28182,1.0,0.5224358974358975,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28183,0.5,0.5240384615384616,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28184,1.0,0.5240384615384616,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28185,1.0,0.5240384615384616,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28186,2.0,0.5240384615384616,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28187,0.5,0.5240384615384616,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28188,10.0,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28189,2.0,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28190,0.5,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28191,1.0,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28192,0.5,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28193,1.0,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28194,3.0,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28195,1.0,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28196,0.5,0.5240384615384616,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28197,1.5,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28198,1.0,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28199,2.0,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28200,0.5,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28201,2.0,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28202,1.0,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28203,0.5,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28204,2.0,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28205,1.0,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28206,0.5,0.5240384615384616,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28207,2.0,0.5240384615384616,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28208,0.5,0.5240384615384616,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28209,1.0,0.5240384615384616,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28210,3.0,0.5240384615384616,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28211,1.0,0.5240384615384616,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28212,3.0,0.5240384615384616,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28213,2.0,0.5240384615384616,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28214,1.0,0.5240384615384616,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28215,0.5,0.5240384615384616,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28216,1.0,0.5240384615384616,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28217,1.0,0.5240384615384616,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28218,1.5,0.5240384615384616,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28219,2.0,0.5240384615384616,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28220,2.0,0.5256410256410257,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28221,0.5,0.5256410256410257,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28222,10.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28223,0.5,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28224,0.5,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28225,1.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28226,0.5,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28227,2.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28228,7.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28229,2.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28230,2.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28231,1.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28232,0.5,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28233,2.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28234,0.5,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28235,2.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28236,5.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28237,1.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28238,5.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28239,1.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28240,2.0,0.5256410256410257,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28241,1.0,0.5256410256410257,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28242,1.0,0.5256410256410257,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28243,3.0,0.5256410256410257,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28244,1.0,0.5256410256410257,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28245,5.0,0.5256410256410257,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28246,0.5,0.5256410256410257,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28247,2.0,0.5256410256410257,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28248,5.0,0.5256410256410257,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28249,5.0,0.5256410256410257,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28250,5.0,0.5256410256410257,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28251,0.5,0.5256410256410257,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28252,1.0,0.5256410256410257,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28253,1.0,0.5256410256410257,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28254,3.0,0.5256410256410257,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28255,0.5,0.5272435897435898,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28256,3.0,0.5272435897435898,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28257,2.0,0.5272435897435898,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28258,5.0,0.5272435897435898,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28259,2.0,0.5272435897435898,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28260,3.0,0.5272435897435898,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28261,3.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28262,5.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28263,2.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28264,1.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28265,1.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28266,0.5,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28267,4.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28268,1.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28269,1.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28270,1.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28271,0.5,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28272,1.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28273,0.5,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28274,3.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28275,1.0,0.5272435897435898,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28276,3.0,0.5272435897435898,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28277,2.0,0.5272435897435898,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28278,5.0,0.5272435897435898,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28279,5.0,0.5272435897435898,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28280,2.0,0.5272435897435898,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28281,2.0,0.5272435897435898,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28282,2.0,0.5272435897435898,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28283,1.0,0.5272435897435898,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28284,0.5,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28285,2.0,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28286,0.5,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28287,2.0,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28288,0.5,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28289,3.0,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28290,0.5,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28291,1.0,0.5272435897435898,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28292,1.0,0.5272435897435898,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28293,1.0,0.5272435897435898,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28294,0.5,0.5272435897435898,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28295,1.0,0.5288461538461539,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28296,1.0,0.5288461538461539,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28297,0.5,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28298,3.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28299,1.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28300,1.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28301,4.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28302,2.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28303,2.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28304,1.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28305,2.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28306,1.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28307,1.5,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28308,1.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28309,0.5,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28310,5.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
28311,1.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28312,4.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28313,1.0,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28314,0.5,0.5288461538461539,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28315,0.5,0.5288461538461539,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28316,10.0,0.5288461538461539,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28317,6.0,0.5288461538461539,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28318,1.0,0.5288461538461539,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28319,0.5,0.5288461538461539,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28320,2.0,0.5288461538461539,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28321,1.0,0.5288461538461539,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28322,10.0,0.5288461538461539,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28323,2.0,0.5288461538461539,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28324,1.0,0.5288461538461539,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28325,1.0,0.530448717948718,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28326,0.5,0.530448717948718,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28327,1.0,0.530448717948718,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28328,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28329,0.5,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28330,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28331,5.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28332,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28333,5.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28334,2.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28335,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28336,0.5,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28337,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28338,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28339,10.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28340,2.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28341,5.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28342,2.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28343,0.5,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28344,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28345,7.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
28346,5.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28347,0.5,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28348,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28349,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28350,1.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28351,0.5,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
28352,5.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28353,2.0,0.530448717948718,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28354,2.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28355,3.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28356,3.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28357,2.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28358,10.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
28359,1.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28360,2.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
28361,1.0,0.530448717948718,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
28362,1.5,0.530448717948718,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
28363,3.0,0.530448717948718,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
