,country,amount,3D_secured,card,country_Austria,country_Germany,country_Switzerland,card_Diners,card_Master,card_Visa,purchase,PSP,fee,success_max,transaction_count
29406,Germany,376,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,2676,UK_Card,1.0,0,1
29407,Germany,376,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,18795,Moneycard,2.0,0,1
29408,Germany,376,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,18795,Simplecard,0.5,0,1
29409,Germany,376,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,19542,UK_Card,2.0,0,2
29410,Germany,376,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21895,UK_Card,2.0,0,2
29411,Germany,376,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,23166,Moneycard,2.0,0,1
29412,Germany,376,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,3631,Simplecard,0.5,0,1
29413,Germany,376,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,4404,Simplecard,0.5,0,1
29414,Germany,376,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,4404,UK_Card,3.0,1,1
29415,Germany,376,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,22688,Moneycard,2.0,0,1
29416,Germany,376,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,22688,UK_Card,1.0,0,1
29417,Germany,377,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,21093,Moneycard,2.0,0,1
29418,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,6746,Simplecard,0.5,0,1
29419,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,7205,Simplecard,0.5,0,1
29420,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,7205,UK_Card,1.0,0,1
29421,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,8078,UK_Card,2.0,0,2
29422,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11773,Simplecard,0.5,0,1
29423,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12448,Simplecard,0.5,0,1
29424,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12497,Moneycard,2.0,0,1
29425,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12497,UK_Card,3.0,0,3
29426,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,13166,UK_Card,2.0,0,2
29427,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15310,Moneycard,2.0,0,1
29428,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15310,UK_Card,3.0,0,3
29429,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21377,Moneycard,5.0,1,1
29430,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21377,UK_Card,1.0,0,1
29431,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24653,Moneycard,5.0,1,1
29432,Germany,377,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24757,UK_Card,1.0,0,1
29433,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,1196,Goldcard,5.0,0,1
29434,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,1196,UK_Card,4.0,1,2
29435,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,5230,Moneycard,2.0,0,1
29436,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,5230,Simplecard,1.0,0,2
29437,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,5230,UK_Card,3.0,0,3
29438,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,12226,Simplecard,0.5,0,1
29439,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,12226,UK_Card,2.0,0,2
29440,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,14485,UK_Card,3.0,1,1
29441,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,14919,Simplecard,0.5,0,1
29442,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,14919,UK_Card,8.0,1,6
29443,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,15641,Simplecard,0.5,0,1
29444,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21955,Moneycard,2.0,0,1
29445,Germany,377,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21955,UK_Card,1.0,0,1
29446,Germany,377,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,3533,Simplecard,0.5,0,1
29447,Germany,377,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,3533,UK_Card,1.0,0,1
29448,Germany,378,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,10761,Moneycard,2.0,0,1
29449,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,5939,Simplecard,0.5,0,1
29450,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9116,UK_Card,2.0,0,2
29451,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9707,Moneycard,5.0,1,1
29452,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,10131,Simplecard,0.5,0,1
29453,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,16427,Simplecard,1.0,1,1
29454,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,16427,UK_Card,5.0,0,5
29455,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20165,UK_Card,1.0,0,1
29456,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21290,Goldcard,5.0,0,1
29457,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21290,Simplecard,0.5,0,1
29458,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21290,UK_Card,2.0,0,2
29459,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,25648,Goldcard,5.0,0,1
29460,Germany,378,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,27448,UK_Card,1.0,0,1
29461,Germany,378,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11920,Simplecard,0.5,0,1
29462,Germany,378,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11920,UK_Card,4.0,1,2
29463,Germany,378,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21551,Simplecard,0.5,0,1
29464,Germany,378,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,24012,UK_Card,4.0,1,2
29465,Germany,378,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,11681,Moneycard,5.0,1,1
29466,Germany,378,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,11681,Simplecard,0.5,0,1
29467,Germany,378,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,11681,UK_Card,2.0,0,2
29468,Germany,378,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,26578,Goldcard,10.0,1,1
29469,Germany,378,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,834,Goldcard,10.0,1,1
29470,Germany,378,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,834,Simplecard,0.5,0,1
29471,Germany,378,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,20234,Simplecard,0.5,0,1
29472,Germany,379,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,17171,Moneycard,9.0,1,3
29473,Germany,379,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,19569,UK_Card,2.0,0,2
29474,Germany,379,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,24662,Simplecard,0.5,0,1
29475,Germany,379,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,24662,UK_Card,2.0,0,2
29476,Germany,379,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,5415,UK_Card,1.0,0,1
29477,Germany,379,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,13146,Simplecard,0.5,0,1
29478,Germany,379,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,22071,UK_Card,1.0,0,1
29479,Germany,379,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24585,UK_Card,2.0,0,2
29480,Germany,379,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,1018,Simplecard,0.5,0,1
29481,Germany,379,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,12782,UK_Card,2.0,0,2
29482,Germany,379,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,13942,Simplecard,1.5,1,2
29483,Germany,379,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,13942,UK_Card,1.0,0,1
29484,Germany,379,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,18180,UK_Card,3.0,1,1
29485,Germany,379,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,23699,UK_Card,2.0,0,2
29486,Germany,379,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,403,Moneycard,2.0,0,1
29487,Germany,379,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,4733,Simplecard,0.5,0,1
29488,Germany,379,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,4733,UK_Card,1.0,0,1
29489,Germany,379,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,10866,UK_Card,2.0,0,2
29490,Germany,379,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,18645,Goldcard,10.0,1,1
29491,Germany,379,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,286,UK_Card,1.0,0,1
29492,Germany,380,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,12394,UK_Card,1.0,0,1
29493,Germany,380,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,23291,UK_Card,1.0,0,1
29494,Germany,380,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,545,UK_Card,2.0,0,2
29495,Germany,380,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,2887,Simplecard,1.0,1,1
29496,Germany,380,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18148,Simplecard,0.5,0,1
29497,Germany,380,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,2287,Moneycard,2.0,0,1
29498,Germany,380,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,4673,UK_Card,1.0,0,1
29499,Germany,380,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11648,Goldcard,5.0,0,1
29500,Germany,380,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,17107,UK_Card,1.0,0,1
29501,Germany,380,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,4634,Simplecard,0.5,0,1
29502,Germany,380,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,17072,Simplecard,0.5,0,1
29503,Germany,380,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,17072,UK_Card,2.0,0,2
29504,Germany,380,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,23232,UK_Card,3.0,1,1
29505,Germany,380,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,26198,UK_Card,3.0,1,1
29506,Germany,380,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,574,Simplecard,0.5,0,1
29507,Germany,380,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,574,UK_Card,3.0,0,3
29508,Germany,380,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,22647,Moneycard,4.0,0,2
29509,Germany,381,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,702,Goldcard,10.0,1,1
29510,Germany,381,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,11148,UK_Card,1.0,0,1
29511,Germany,381,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,12615,Moneycard,2.0,0,1
29512,Germany,381,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,12615,UK_Card,1.0,0,1
29513,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,743,Moneycard,5.0,1,1
29514,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,743,Simplecard,0.5,0,1
29515,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,743,UK_Card,2.0,0,2
29516,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1923,Moneycard,5.0,1,1
29517,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1923,UK_Card,1.0,0,1
29518,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9292,Simplecard,0.5,0,1
29519,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9292,UK_Card,1.0,0,1
29520,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9299,Moneycard,2.0,0,1
29521,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9299,Simplecard,0.5,0,1
29522,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15045,Simplecard,0.5,0,1
29523,Germany,381,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15045,UK_Card,1.0,0,1
29524,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,6937,Goldcard,10.0,0,2
29525,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,6937,Simplecard,0.5,0,1
29526,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,6937,UK_Card,1.0,0,1
29527,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,7560,Simplecard,0.5,0,1
29528,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,8149,UK_Card,1.0,0,1
29529,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,12111,Simplecard,1.0,1,1
29530,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,12111,UK_Card,1.0,0,1
29531,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21027,UK_Card,2.0,0,2
29532,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21741,Simplecard,0.5,0,1
29533,Germany,381,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21741,UK_Card,2.0,0,2
29534,Germany,381,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,7616,UK_Card,2.0,0,2
29535,Germany,382,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,1607,UK_Card,3.0,1,1
29536,Germany,382,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,15088,Simplecard,0.5,0,1
29537,Germany,382,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,25112,UK_Card,3.0,1,1
29538,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,3556,Simplecard,1.0,1,1
29539,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,4390,Goldcard,10.0,1,1
29540,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,4390,UK_Card,1.0,0,1
29541,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,6203,UK_Card,3.0,0,3
29542,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,6204,UK_Card,3.0,1,1
29543,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12638,Moneycard,2.0,0,1
29544,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14258,UK_Card,1.0,0,1
29545,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14568,Moneycard,2.0,0,1
29546,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14568,UK_Card,1.0,0,1
29547,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,16249,Moneycard,7.0,1,2
29548,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,16249,UK_Card,1.0,0,1
29549,Germany,382,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,23127,Moneycard,2.0,0,1
29550,Germany,382,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,6466,UK_Card,4.0,1,2
29551,Germany,382,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,19480,Goldcard,5.0,0,1
29552,Germany,382,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,19480,Moneycard,2.0,0,1
29553,Germany,382,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,19480,UK_Card,1.0,0,1
29554,Germany,382,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,12566,Moneycard,5.0,1,1
29555,Germany,382,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,6724,UK_Card,2.0,0,2
29556,Germany,382,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,24433,UK_Card,3.0,1,1
29557,Germany,383,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,1314,Moneycard,2.0,0,1
29558,Germany,383,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,22721,Moneycard,5.0,1,1
29559,Germany,383,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1030,Moneycard,5.0,1,1
29560,Germany,383,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1030,UK_Card,1.0,0,1
29561,Germany,383,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,8652,UK_Card,1.0,0,1
29562,Germany,383,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,20955,Simplecard,0.5,0,1
29563,Germany,383,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,1662,Moneycard,2.0,0,1
29564,Germany,383,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,1662,Simplecard,0.5,0,1
29565,Germany,383,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,1662,UK_Card,1.0,0,1
29566,Germany,383,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,8230,UK_Card,3.0,1,1
29567,Germany,384,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,6910,Moneycard,2.0,0,1
29568,Germany,384,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,14841,Simplecard,0.5,0,1
29569,Germany,384,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,14841,UK_Card,3.0,0,3
29570,Germany,384,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,18783,Goldcard,15.0,1,2
29571,Germany,384,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,18783,Simplecard,1.0,0,2
29572,Germany,384,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,2243,UK_Card,2.0,0,2
29573,Germany,384,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11142,UK_Card,2.0,0,2
29574,Germany,384,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11143,Moneycard,2.0,0,1
29575,Germany,384,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11143,UK_Card,1.0,0,1
29576,Germany,384,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20799,Moneycard,2.0,0,1
29577,Germany,384,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,23318,Simplecard,1.0,1,1
29578,Germany,384,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,6840,Simplecard,0.5,0,1
29579,Germany,384,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,24827,Moneycard,5.0,1,1
29580,Germany,384,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,24827,Simplecard,1.0,0,2
29581,Germany,384,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,24827,UK_Card,2.0,0,2
29582,Germany,384,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,987,Simplecard,0.5,0,1
29583,Germany,385,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,2231,Goldcard,5.0,0,1
29584,Germany,385,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,2231,Moneycard,2.0,0,1
29585,Germany,385,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,2231,UK_Card,4.0,0,4
29586,Germany,385,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,21238,Moneycard,2.0,0,1
29587,Germany,385,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,10176,UK_Card,2.0,0,2
29588,Germany,385,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,13374,Simplecard,0.5,0,1
29589,Germany,385,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14788,Moneycard,2.0,0,1
29590,Germany,385,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14788,UK_Card,1.0,0,1
29591,Germany,385,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,19340,Moneycard,2.0,0,1
29592,Germany,385,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,25260,UK_Card,3.0,1,1
29593,Germany,385,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26782,Moneycard,2.0,0,1
29594,Germany,385,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,3792,Moneycard,2.0,0,1
29595,Germany,385,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,3792,UK_Card,1.0,0,1
29596,Germany,385,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11035,Simplecard,0.5,0,1
29597,Germany,385,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,15129,Simplecard,1.5,1,2
29598,Germany,385,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,20176,Simplecard,0.5,0,1
29599,Germany,385,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,2708,UK_Card,1.0,0,1
29600,Germany,385,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,16979,Simplecard,1.0,0,2
29601,Germany,385,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,16979,UK_Card,1.0,0,1
29602,Germany,385,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,5681,UK_Card,1.0,0,1
29603,Germany,385,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,9831,UK_Card,3.0,1,1
29604,Germany,385,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,12017,UK_Card,3.0,1,1
29605,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,3920,UK_Card,4.0,1,2
29606,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,15272,Simplecard,1.0,0,2
29607,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,15272,UK_Card,1.0,0,1
29608,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,16541,Simplecard,0.5,0,1
29609,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,16542,Simplecard,0.5,0,1
29610,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,16542,UK_Card,1.0,0,1
29611,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,17648,Moneycard,2.0,0,1
29612,Germany,386,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,17648,UK_Card,4.0,0,4
29613,Germany,386,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,6979,Goldcard,5.0,0,1
29614,Germany,386,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,13268,Simplecard,1.0,1,1
29615,Germany,386,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21110,Moneycard,2.0,0,1
29616,Germany,386,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21110,UK_Card,1.0,0,1
29617,Germany,386,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,22155,Goldcard,10.0,1,1
29618,Germany,386,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,8358,Moneycard,2.0,0,1
29619,Germany,386,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,10119,UK_Card,2.0,0,2
29620,Germany,386,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,13655,Simplecard,0.5,0,1
29621,Germany,386,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,5626,Goldcard,10.0,1,1
29622,Germany,386,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21000,UK_Card,1.0,0,1
29623,Germany,387,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,556,Simplecard,1.5,1,2
29624,Germany,387,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9770,UK_Card,1.0,0,1
29625,Germany,387,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11925,Simplecard,0.5,0,1
29626,Germany,387,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11925,UK_Card,1.0,0,1
29627,Germany,387,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21759,UK_Card,1.0,0,1
29628,Germany,387,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,25592,Simplecard,1.0,1,1
29629,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,964,Moneycard,2.0,0,1
29630,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,964,Simplecard,0.5,0,1
29631,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,964,UK_Card,4.0,1,2
29632,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,2139,Simplecard,0.5,0,1
29633,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,3996,UK_Card,1.0,0,1
29634,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,4834,UK_Card,3.0,1,1
29635,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,8696,UK_Card,3.0,1,1
29636,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,12014,Moneycard,2.0,0,1
29637,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,16773,UK_Card,1.0,0,1
29638,Germany,387,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,22310,UK_Card,1.0,0,1
29639,Germany,387,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,9791,UK_Card,3.0,1,1
29640,Germany,387,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,26054,Goldcard,10.0,1,1
29641,Germany,388,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,10628,Moneycard,5.0,1,1
29642,Germany,388,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,18587,UK_Card,1.0,0,1
29643,Germany,388,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,23083,UK_Card,2.0,0,2
29644,Germany,388,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,4853,Simplecard,2.5,1,4
29645,Germany,388,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,4853,UK_Card,5.0,0,5
29646,Germany,388,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,5295,UK_Card,2.0,0,2
29647,Germany,388,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17957,Goldcard,5.0,0,1
29648,Germany,388,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17957,Simplecard,1.0,1,1
29649,Germany,388,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17957,UK_Card,3.0,0,3
29650,Germany,388,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,12723,Simplecard,0.5,0,1
29651,Germany,388,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,26920,Moneycard,2.0,0,1
29652,Germany,388,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,26920,Simplecard,0.5,0,1
29653,Germany,388,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,26920,UK_Card,1.0,0,1
29654,Germany,388,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,17805,UK_Card,3.0,1,1
29655,Germany,388,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,22534,Simplecard,0.5,0,1
29656,Germany,389,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21430,UK_Card,3.0,1,1
